satellites, start_query, end_query, longitude, latitude, start_overpass, end_overpass
SENTINEL-5P;CALIPSO,2019-12-28 12:00:00+00:00,2020-01-10 15:00:00+00:00,3.62325054500168,47.0288261376983,2020-01-09 13:05:00+00:00,2020-01-09 16:30:00+00:00
SENTINEL-5P;CALIPSO,2019-12-28 12:00:00+00:00,2020-01-10 15:00:00+00:00,152.90506766231326,-61.222238272198716,2020-01-07 04:45:00+00:00,2020-01-07 08:15:00+00:00
SENTINEL-5P;CALIPSO,2019-12-28 12:00:00+00:00,2020-01-10 15:00:00+00:00,62.91330321490742,-62.0178214961644,2020-01-04 20:40:00+00:00,2020-01-05 00:15:00+00:00
SENTINEL-5P;CALIPSO,2019-12-28 12:00:00+00:00,2020-01-10 15:00:00+00:00,-165.35855824602436,-26.30710998073951,2020-01-02 12:40:00+00:00,2020-01-02 15:55:00+00:00
SENTINEL-5P;CALIPSO,2019-12-28 12:00:00+00:00,2020-01-10 15:00:00+00:00,14.862915838173144,79.41772670578354,2019-12-31 04:20:00+00:00,2019-12-31 07:55:00+00:00
SENTINEL-5P;CALIPSO,2019-12-28 12:00:00+00:00,2020-01-10 15:00:00+00:00,-110.35028523548199,59.08506523661711,2019-12-28 20:20:00+00:00,2019-12-28 23:55:00+00:00

