satellites, start_query, end_query, longitude, latitude, start_overpass, end_overpass
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,-118.57457151287328,48.905522336794576,2020-07-09 21:20:00+00:00,2020-07-10 00:20:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,4.757134545579575,30.43212967297827,2020-07-07 13:25:00+00:00,2020-07-07 16:25:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,-59.28017407693823,-63.10332632759217,2020-07-05 04:55:00+00:00,2020-07-05 08:30:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,67.57165550404177,-44.995947079317,2020-07-02 21:00:00+00:00,2020-07-03 00:05:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,-169.59050448082976,-26.522142096070827,2020-06-30 13:05:00+00:00,2020-06-30 16:10:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,106.57618445430832,75.76544505495903,2020-06-28 04:40:00+00:00,2020-06-28 08:15:00+00:00

