satellites, start_query, end_query, longitude, latitude, start_overpass, end_overpass
SENTINEL-5P;CALIPSO,2019-09-02 12:00:00+00:00,2019-09-15 15:00:00+00:00,-179.858459866012,-16.068585516765424,2019-09-14 13:40:00+00:00,2019-09-14 17:10:00+00:00
SENTINEL-5P;CALIPSO,2019-09-02 12:00:00+00:00,2019-09-15 15:00:00+00:00,60.17306852545906,81.09795492213128,2019-09-12 05:20:00+00:00,2019-09-12 09:00:00+00:00
SENTINEL-5P;CALIPSO,2019-09-02 12:00:00+00:00,2019-09-15 15:00:00+00:00,-122.2864260059287,49.57386577211955,2019-09-09 21:20:00+00:00,2019-09-10 00:55:00+00:00
SENTINEL-5P;CALIPSO,2019-09-02 12:00:00+00:00,2019-09-15 15:00:00+00:00,13.416826888352492,-22.718818610484327,2019-09-07 13:10:00+00:00,2019-09-07 16:35:00+00:00
SENTINEL-5P;CALIPSO,2019-09-02 12:00:00+00:00,2019-09-15 15:00:00+00:00,-64.34892390474357,-64.9963755670203,2019-09-05 04:55:00+00:00,2019-09-05 08:35:00+00:00
SENTINEL-5P;CALIPSO,2019-09-02 12:00:00+00:00,2019-09-15 15:00:00+00:00,73.20761068010721,-11.568773023458713,2019-09-02 20:50:00+00:00,2019-09-03 00:20:00+00:00

